employee_id,age,gender,marital_status,education,education_field,num_companies_worked,department,job_role,job_level,employment_type,years_at_company,years_in_current_role,total_working_years,monthly_income,percent_salary_hike,stock_option_level,bonus_eligible,overtime_paid_eligible,business_travel,work_life_balance,job_satisfaction,environment_satisfaction,relationship_satisfaction,overtime_hours_per_week,performance_rating,training_times_last_year,promotions_last_5years,years_since_last_promotion,skills_growth_opportunities,manager_rating,team_size,distance_from_home_km,remote_work_days_per_week,attrition
EMP_00009163,37,Male,Single,Bachelor,Technical,3,Sales,Executive,1,Full-time,0,1,1,4304,11,0,Yes,No,Travel_Frequently,3,3,3,3,0,3,4,0,8,Medium,3,4,1,4,No
EMP_00009164,39,Female,Married,Bachelor,Science,1,Finance,Senior,2,Full-time,2,0,2,5345,8,2,Yes,No,Travel_Frequently,2,3,3,4,4,3,1,1,1,Low,3,9,11,0,Yes
EMP_00009165,58,Male,Single,Master,Arts,0,Sales,Manager,5,Full-time,3,1,6,4554,8,2,No,No,Non-Travel,4,3,4,3,5,3,4,0,2,Medium,4,7,6,1,No
EMP_00009166,42,Male,Single,Master,Business,5,Sales,Senior,3,Full-time,6,3,8,4386,7,1,Yes,Yes,Travel_Frequently,3,2,3,4,2,4,2,0,8,Low,3,11,23,3,No
EMP_00009167,33,Other,Married,Bachelor,Technical,4,R&D,Executive,1,Full-time,4,4,4,1927,13,2,Yes,Yes,Travel_Rarely,3,3,2,1,14,3,2,1,1,High,4,4,17,2,Yes
EMP_00009168,47,Male,Single,Master,Other,8,Finance,Manager,5,Full-time,1,1,2,,15,0,No,No,Travel_Frequently,4,2,4,1,5,4,1,2,2,Low,3,7,24,4,Yes
EMP_00009169,54,Female,Single,Bachelor,Technical,2,Operations,Senior,2,Full-time,6,4,6,3417,11,2,No,No,Travel_Frequently,3,2,3,3,4,5,1,1,0,Low,3,7,9,3,Yes
EMP_00009170,37,Female,Married,Bachelor,Technical,4,Finance,Senior,2,Full-time,0,0,0,1140,9,1,No,No,Non-Travel,3,3,4,3,2,5,6,2,0,Low,3,9,27,0,No
EMP_00009171,24,Male,Married,High School,Technical,3,IT,Manager,1,Full-time,1,0,1,2448,14,1,Yes,No,Travel_Rarely,2,3,3,3,0,3,4,1,3,Low,3,5,24,3,Yes
EMP_00009172,44,Female,Married,Bachelor,Technical,1,Sales,Junior,3,Full-time,16,0,22,4800,13,1,Yes,Yes,Non-Travel,3,2,4,3,5,3,3,0,0,High,3,8,33,5,Yes
EMP_00009173,42,Male,Divorced,Master,Technical,3,R&D,Manager,3,Full-time,7,1,9,2048,16,0,Yes,No,Travel_Rarely,2,4,4,3,3,3,3,3,0,Medium,4,10,11,5,No
EMP_00009174,47,Male,Married,Bachelor,Business,4,Sales,Senior,2,Part-time,7,5,7,3129,16,0,Yes,No,Travel_Rarely,3,3,2,4,2,3,1,0,2,Medium,3,6,2,0,Yes
EMP_00009175,34,Female,Married,Bachelor,Science,2,IT,Junior,2,Full-time,0,0,5,3777,15,0,Yes,No,Travel_Rarely,3,3,3,3,40,3,4,1,0,Low,3,9,26,2,Yes
EMP_00009176,22,Female,Married,Master,Business,1,IT,Manager,2,Full-time,2,3,4,7276,11,1,No,Yes,Non-Travel,4,3,4,2,11,4,0,1,0,Low,3,2,1,3,No
EMP_00009177,39,Female,Married,Bachelor,Technical,3,Sales,Senior,2,Full-time,0,8,3,5302,19,1,No,Yes,Travel_Rarely,4,4,4,3,3,4,3,1,3,Medium,3,5,1,4,No
EMP_00009178,27,Male,Single,Bachelor,Business,1,Finance,Senior,3,Full-time,5,0,6,4212,14,0,Yes,No,Travel_Frequently,2,3,1,2,2,4,3,1,7,High,3,7,46,2,Yes
EMP_00009179,22,Female,Married,Master,Technical,3,Finance,Senior,2,Full-time,1,3,1,5087,11,3,Yes,Yes,Travel_Frequently,3,4,3,4,3,4,1,0,1,High,4,9,39,3,Yes
EMP_00009180,36,Male,Married,PhD,Technical,5,R&D,Junior,1,Full-time,3,8,3,2939,16,1,Yes,Yes,Non-Travel,4,3,3,1,1,4,6,2,5,Low,2,7,5,3,No
EMP_00009181,34,Male,Divorced,Master,Business,3,Sales,Senior,1,Full-time,1,5,2,3701,11,0,No,Yes,Travel_Frequently,3,4,1,2,6,5,3,1,1,Low,5,4,27,5,Yes
EMP_00009182,36,Male,Married,Master,Business,3,Operations,Executive,2,Full-time,4,3,6,2502,9,2,No,Yes,Travel_Frequently,3,4,1,3,0,4,1,2,2,Low,5,7,2,3,No
EMP_00009183,44,Male,Married,Master,Technical,3,Operations,Analyst,4,Contract,17,0,17,3763,19,0,Yes,Yes,Travel_Rarely,4,2,3,4,3,4,3,0,2,Medium,4,6,3,3,No
EMP_00009184,36,Female,Married,High School,Business,5,Finance,Junior,2,Part-time,5,0,8,3104,10,1,Yes,Yes,Non-Travel,4,4,4,3,0,3,3,1,0,High,4,6,9,3,No
EMP_00009185,38,Male,Single,Bachelor,Technical,5,Operations,Senior,1,Full-time,0,1,2,9395,15,0,Yes,No,Travel_Rarely,2,2,3,3,6,4,4,0,0,Low,4,6,9,0,Yes
EMP_00009186,57,Male,Single,Bachelor,Business,1,Operations,Manager,1,Full-time,2,1,5,6954,12,1,Yes,No,Travel_Rarely,4,3,3,3,0,4,0,2,0,High,3,7,19,5,No
EMP_00009187,34,Male,Married,Master,Business,3,Sales,Senior,5,Contract,5,2,12,6657,15,0,Yes,Yes,Travel_Rarely,2,1,4,3,3,4,3,0,0,High,3,6,6,2,No
EMP_00009188,52,Male,Married,Master,Technical,1,HR,Manager,4,Full-time,0,2,2,1554,4,0,Yes,No,Travel_Rarely,4,3,4,3,2,4,1,1,1,Low,3,8,7,4,No
EMP_00009189,28,Female,Married,Bachelor,Science,2,Finance,Senior,2,Full-time,4,2,6,7144,12,1,No,No,Travel_Frequently,2,,4,3,0,4,4,1,3,Low,4,4,41,2,No
EMP_00009190,30,Other,Divorced,High School,Business,1,IT,Junior,3,Full-time,1,1,2,4853,14,0,No,Yes,Travel_Frequently,1,3,2,4,3,4,3,0,1,Medium,4,7,1,1,Yes
EMP_00009191,39,Male,Single,Bachelor,Technical,2,IT,Senior,2,Full-time,1,5,8,3221,13,2,Yes,No,Travel_Frequently,2,2,2,3,6,4,0,2,3,Medium,4,4,38,1,No
EMP_00009192,27,Female,Married,Bachelor,Business,5,R&D,Analyst,1,Full-time,15,1,15,,12,3,Yes,Yes,Travel_Rarely,4,2,4,4,18,4,2,1,4,High,4,4,7,3,Yes
EMP_00009193,25,Male,Married,Bachelor,Business,3,Finance,Junior,3,Full-time,1,0,1,2896,13,1,Yes,No,Travel_Rarely,3,3,2,2,3,5,5,0,15,Medium,4,3,4,4,Yes
EMP_00009194,32,Male,Married,Master,Science,2,Finance,Junior,1,Full-time,18,5,19,1337,13,1,No,Yes,Non-Travel,3,3,3,3,0,4,2,1,1,Medium,4,6,6,3,No
EMP_00009195,36,Male,Married,PhD,Arts,4,Operations,Analyst,3,Full-time,6,1,6,,8,0,Yes,Yes,Travel_Rarely,4,4,4,1,10,4,1,2,2,Medium,3,8,19,0,No
EMP_00009196,28,Male,Single,Bachelor,Technical,3,R&D,Junior,3,Full-time,0,3,2,2493,12,0,No,No,Travel_Frequently,4,3,4,2,1,4,2,1,5,Low,3,3,16,5,Yes
EMP_00009197,42,Male,Married,Bachelor,Technical,5,Finance,Analyst,1,Full-time,7,4,9,3514,9,3,Yes,No,Travel_Rarely,2,3,3,2,1,,4,0,2,Medium,5,8,7,3,No
EMP_00009198,42,Male,Married,Master,Technical,0,HR,Junior,2,Full-time,2,1,6,3284,12,0,Yes,No,Travel_Frequently,3,3,3,4,2,5,1,0,0,Medium,4,6,19,3,No
EMP_00009199,36,Male,Married,Master,Technical,1,Sales,Junior,5,Full-time,0,2,0,2429,17,0,Yes,Yes,Travel_Rarely,2,3,3,4,4,3,2,1,7,Low,4,7,8,0,Yes
EMP_00009200,42,Male,Married,Bachelor,Technical,3,IT,Senior,3,Full-time,0,0,3,8169,16,0,Yes,No,Non-Travel,4,2,4,3,0,5,1,1,0,Medium,4,7,9,0,No
EMP_00009201,45,Male,Married,Bachelor,Business,1,Operations,Executive,2,Full-time,2,1,3,2205,11,2,No,No,Non-Travel,3,3,3,3,10,,6,3,3,High,5,4,6,1,No
EMP_00009202,41,Male,Married,Bachelor,Technical,1,Finance,Analyst,3,Full-time,0,1,0,4621,17,0,Yes,No,Travel_Frequently,2,4,2,3,1,4,1,2,12,Low,5,5,2,0,Yes
EMP_00009203,39,Female,Divorced,High School,Business,1,Finance,Junior,2,Full-time,0,4,0,,13,1,Yes,No,Travel_Rarely,3,3,3,3,9,5,3,3,7,Medium,4,7,15,2,Yes
EMP_00009204,30,Female,Married,Master,Technical,3,Finance,Junior,3,Part-time,2,2,2,4270,14,1,No,No,Travel_Frequently,4,4,1,2,5,5,1,0,3,Medium,4,7,10,1,Yes
EMP_00009205,38,Other,Single,Bachelor,Technical,3,Sales,Junior,2,Full-time,2,3,7,6080,12,0,Yes,Yes,Travel_Rarely,3,2,4,4,2,5,4,1,3,High,2,2,1,1,No
EMP_00009206,49,Male,Married,Bachelor,Business,1,R&D,Executive,3,Full-time,0,1,0,4258,7,0,No,Yes,Non-Travel,4,3,3,3,24,4,2,1,1,Medium,3,7,54,3,Yes
EMP_00009207,35,Female,Divorced,Bachelor,Arts,5,R&D,Executive,2,Full-time,5,0,7,4114,22,0,No,Yes,Travel_Frequently,2,4,4,2,1,5,2,0,1,High,3,5,4,3,No
EMP_00009208,38,Female,Married,Bachelor,Business,0,IT,Junior,2,Full-time,4,2,7,3300,10,0,No,No,Travel_Rarely,3,1,4,3,0,5,3,1,3,High,2,7,20,1,No
EMP_00009209,48,Female,Married,Master,Business,2,IT,Senior,3,Full-time,2,0,4,5219,13,0,No,Yes,Non-Travel,3,1,2,2,5,5,1,0,0,Low,3,5,5,1,Yes
EMP_00009210,53,Male,Married,PhD,Science,4,Operations,Manager,4,Full-time,3,2,7,5365,11,0,No,Yes,Travel_Rarely,3,4,4,4,1,4,3,0,0,Medium,3,7,2,0,No
EMP_00009211,60,Female,Divorced,PhD,Business,2,HR,Senior,2,Full-time,1,2,3,3477,14,0,Yes,Yes,Travel_Rarely,4,2,3,2,3,4,4,2,1,Medium,3,6,35,4,No
EMP_00009212,36,Male,Married,High School,Science,3,Operations,Junior,2,Full-time,11,3,11,3755,10,1,No,Yes,Non-Travel,2,3,3,3,2,4,2,1,0,Low,3,6,5,3,No
EMP_00009213,41,Male,Married,Bachelor,Science,3,R&D,Analyst,5,Part-time,1,0,20,11888,7,0,Yes,Yes,Non-Travel,4,3,4,3,3,4,2,1,0,High,2,1,18,0,No
EMP_00009214,44,Female,Married,High School,Other,5,Finance,Executive,2,Full-time,17,0,17,4526,19,1,Yes,No,Travel_Rarely,3,3,3,4,1,5,4,0,0,High,4,9,14,3,No
EMP_00009215,24,Male,Married,Bachelor,Arts,2,R&D,Manager,3,Full-time,5,1,5,4155,13,1,No,Yes,Travel_Rarely,4,4,4,4,7,3,3,0,0,Medium,4,9,13,0,Yes
EMP_00009216,40,Male,Married,Bachelor,Technical,4,HR,Analyst,2,Full-time,5,0,8,4571,13,0,Yes,Yes,Travel_Rarely,3,2,3,3,3,3,2,1,2,Medium,4,5,1,1,No
EMP_00009217,36,Male,Single,High School,Technical,1,IT,Senior,1,Full-time,5,2,7,5526,16,1,Yes,Yes,Travel_Rarely,4,3,4,3,3,4,1,1,2,Medium,3,8,32,0,No
EMP_00009218,25,Male,Divorced,PhD,Technical,0,Finance,Senior,1,Full-time,1,1,1,4176,12,0,No,No,Non-Travel,3,3,4,3,0,4,5,0,0,Low,4,6,14,3,No
EMP_00009219,22,Male,Single,Bachelor,Other,3,Sales,Junior,3,Full-time,6,1,6,2840,12,0,No,No,Travel_Rarely,4,3,4,3,0,5,6,2,0,Medium,3,2,1,1,No
EMP_00009220,39,Male,Married,Bachelor,Technical,1,R&D,Junior,2,Part-time,0,0,0,,12,0,No,Yes,Travel_Rarely,4,2,2,3,4,3,2,2,1,Low,5,9,10,4,No
EMP_00009221,38,Male,Divorced,Master,Technical,2,IT,Junior,3,Contract,0,2,0,6322,19,1,No,No,Travel_Frequently,4,3,2,3,2,4,0,1,1,Medium,4,10,7,0,No
EMP_00009222,36,Male,Married,Master,Other,4,R&D,Junior,3,Full-time,0,3,2,,14,0,Yes,No,Travel_Rarely,3,2,3,2,1,5,2,0,6,Low,3,2,37,0,Yes
EMP_00009223,39,Male,Married,Bachelor,Business,1,HR,Senior,1,Full-time,1,3,1,4421,15,0,Yes,No,Non-Travel,4,4,3,3,2,4,2,0,1,Medium,4,6,6,3,Yes
EMP_00009224,43,Male,Married,High School,Technical,4,IT,Executive,3,Full-time,6,1,6,2778,15,1,Yes,No,Non-Travel,4,3,4,4,2,4,1,0,1,High,4,2,1,3,No
EMP_00009225,36,Female,Single,Bachelor,Science,6,IT,Junior,1,Full-time,2,3,2,2482,6,1,Yes,No,Travel_Rarely,3,4,2,4,7,3,2,0,9,Medium,3,4,18,0,Yes
EMP_00009226,31,Female,Single,Bachelor,Technical,0,IT,Senior,3,Full-time,2,11,2,4842,7,2,Yes,Yes,Travel_Rarely,3,4,3,4,8,,2,2,1,Low,5,3,3,0,No
EMP_00009227,53,Female,Single,PhD,Arts,1,Finance,Senior,2,Full-time,0,4,0,2140,14,1,Yes,Yes,Non-Travel,3,,2,3,0,3,1,0,2,High,3,2,13,3,Yes
EMP_00009228,22,Male,Married,Bachelor,Arts,3,IT,Junior,3,Part-time,7,1,8,3193,11,2,Yes,Yes,Non-Travel,2,2,3,1,8,4,2,1,0,Medium,4,9,1,4,No
EMP_00009229,40,Female,Divorced,Master,Technical,2,Finance,Junior,5,Full-time,16,5,17,3555,9,0,Yes,Yes,Non-Travel,3,4,2,2,6,3,2,0,3,Low,4,10,30,2,Yes
EMP_00009230,50,Female,Single,Bachelor,Other,0,IT,Executive,2,Part-time,1,9,2,7252,7,0,Yes,No,Travel_Rarely,2,4,2,3,6,4,3,1,1,Medium,4,5,24,3,No
EMP_00009231,39,Female,Divorced,PhD,Science,5,R&D,Junior,1,Full-time,5,6,5,6569,13,3,Yes,Yes,Non-Travel,3,1,4,3,0,4,2,1,6,High,4,9,6,4,No
EMP_00009232,32,Female,Single,Master,Business,1,IT,Junior,5,Full-time,6,4,8,4679,12,0,Yes,Yes,Travel_Frequently,3,2,3,3,6,4,4,1,1,High,2,2,10,1,No
EMP_00009233,40,Female,Married,Bachelor,Technical,2,Finance,Manager,3,Full-time,1,13,1,3614,9,1,Yes,Yes,Travel_Frequently,3,4,2,2,0,4,4,3,2,High,3,5,19,4,Yes
EMP_00009234,44,Male,Divorced,Master,Technical,4,R&D,Senior,3,Full-time,1,0,10,6014,15,2,Yes,Yes,Travel_Rarely,4,2,3,1,1,4,3,0,0,Low,3,10,1,3,Yes
EMP_00009235,32,Male,Married,Bachelor,Technical,2,Operations,Junior,2,Full-time,6,2,6,5250,11,0,No,No,Travel_Frequently,3,3,3,3,0,4,4,2,6,Medium,4,10,4,5,No
EMP_00009236,38,Male,Divorced,Bachelor,Business,5,IT,Manager,2,Full-time,0,1,2,3841,13,0,No,No,Travel_Frequently,2,3,2,2,1,4,9,0,0,High,4,2,3,5,Yes
EMP_00009237,50,Other,Married,Bachelor,Business,1,R&D,Senior,3,Contract,5,0,21,1714,11,2,No,Yes,Travel_Rarely,3,3,3,1,10,3,2,1,0,High,4,4,1,4,No
EMP_00009238,59,Female,Married,Bachelor,Arts,3,R&D,Senior,1,Full-time,5,2,8,2698,11,1,Yes,No,Travel_Frequently,2,3,4,3,2,4,4,1,2,High,3,5,39,0,No
EMP_00009239,29,Female,Married,Bachelor,Arts,0,R&D,Analyst,1,Part-time,4,0,14,1910,9,0,No,No,Travel_Rarely,3,3,3,2,3,3,4,1,1,Medium,3,6,11,0,No
EMP_00009240,28,Female,Married,High School,Other,2,Sales,Manager,4,Full-time,9,1,9,2917,14,2,No,No,Non-Travel,1,2,4,2,7,3,5,0,0,Low,4,6,49,0,Yes
EMP_00009241,34,Male,Married,Bachelor,Technical,2,Sales,Manager,2,Part-time,2,2,5,3879,6,0,Yes,No,Travel_Rarely,4,3,2,3,1,4,4,0,0,Low,4,7,27,0,No
EMP_00009242,38,Female,Married,PhD,Technical,4,R&D,Junior,5,Full-time,2,1,5,,10,1,Yes,Yes,Travel_Rarely,2,3,2,2,13,5,3,2,1,Medium,4,7,8,3,No
EMP_00009243,35,Female,Married,High School,Other,3,R&D,Manager,4,Full-time,2,2,2,8623,13,0,Yes,Yes,Travel_Rarely,3,2,4,3,0,4,4,0,1,Medium,4,6,3,4,No
EMP_00009244,53,Male,Single,PhD,Technical,1,Finance,Senior,1,Full-time,8,2,9,3810,7,0,Yes,No,Travel_Rarely,2,3,3,3,1,5,4,1,10,Medium,4,7,1,3,Yes
EMP_00009245,28,Other,Married,High School,Other,3,Sales,Senior,2,Full-time,5,4,15,5006,14,2,Yes,Yes,Travel_Rarely,3,2,2,3,1,4,8,1,9,Medium,3,3,56,0,Yes
EMP_00009246,39,Male,Married,Bachelor,Other,4,Operations,Junior,4,Full-time,5,5,5,3394,10,2,Yes,No,Travel_Rarely,4,3,3,3,7,4,1,1,1,High,4,6,4,1,No
EMP_00009247,35,Male,Married,High School,Business,4,R&D,Junior,5,Full-time,20,2,23,3208,12,0,No,No,Travel_Frequently,4,3,3,3,2,4,2,0,8,Medium,3,4,10,4,No
EMP_00009248,40,Other,Divorced,Bachelor,Science,1,R&D,Junior,2,Full-time,6,0,6,2252,11,2,Yes,No,Non-Travel,2,2,3,3,9,3,3,0,1,Medium,5,5,10,2,Yes
EMP_00009249,31,Male,Married,Bachelor,Technical,2,Finance,Senior,2,Full-time,4,1,5,3737,13,2,Yes,No,Travel_Rarely,3,3,2,3,3,4,2,2,6,Low,4,3,9,5,Yes
EMP_00009250,26,Male,Married,Bachelor,Technical,0,Operations,Senior,5,Full-time,2,1,4,3394,6,3,Yes,Yes,Travel_Rarely,3,3,3,4,0,4,5,1,2,High,3,2,50,0,No
EMP_00009251,39,Male,Married,Bachelor,Business,0,Finance,Junior,1,Contract,0,0,1,1739,14,2,Yes,No,Travel_Rarely,3,3,3,4,0,4,5,0,8,High,3,5,7,2,No
EMP_00009252,22,Male,Married,Bachelor,Technical,2,Sales,Senior,1,Full-time,0,0,1,3167,6,1,Yes,Yes,Travel_Rarely,3,2,3,4,3,4,3,2,0,High,4,7,18,1,Yes
EMP_00009253,42,Male,Divorced,Master,Science,6,HR,Junior,3,Full-time,3,9,8,2970,12,1,Yes,Yes,Travel_Rarely,2,3,3,4,5,4,3,3,7,Low,3,2,14,2,Yes
EMP_00009254,35,Male,Single,Bachelor,Arts,3,IT,Senior,1,Part-time,5,0,8,2589,13,0,Yes,No,Travel_Rarely,2,3,3,2,4,3,3,1,1,Medium,4,6,3,4,No
EMP_00009255,46,Female,Married,Master,Technical,3,Sales,Junior,1,Full-time,4,0,5,1016,20,0,No,Yes,Travel_Frequently,2,2,4,3,11,3,3,3,3,Medium,3,5,24,0,Yes
EMP_00009256,31,Female,Divorced,Bachelor,Arts,3,HR,Junior,3,Full-time,0,8,1,3767,10,2,Yes,No,Travel_Rarely,4,3,2,4,17,4,2,0,2,Medium,4,3,17,3,Yes
EMP_00009257,37,Male,Married,High School,Business,0,R&D,Junior,1,Full-time,2,5,4,12453,6,1,Yes,Yes,Travel_Rarely,2,4,2,3,3,4,2,0,1,Medium,3,5,7,2,Yes
EMP_00009258,41,Male,Divorced,PhD,Science,2,Sales,Junior,4,Full-time,5,0,5,1772,12,2,No,No,Non-Travel,3,2,4,4,3,,4,3,1,Medium,5,5,5,1,No
EMP_00009259,43,Male,Single,PhD,Technical,1,R&D,Manager,2,Full-time,5,6,8,2867,9,0,Yes,No,Travel_Rarely,4,4,3,2,0,3,0,1,10,High,5,9,5,0,No
EMP_00009260,36,Female,Divorced,Bachelor,Business,3,R&D,Manager,5,Full-time,0,1,0,3384,11,1,Yes,Yes,Travel_Rarely,4,3,4,4,9,3,4,1,0,Medium,3,6,37,4,No
EMP_00009261,22,Female,Single,Master,Business,4,Sales,Senior,4,Full-time,1,2,2,1901,10,1,Yes,Yes,Travel_Frequently,2,2,4,3,2,4,2,0,4,High,4,5,9,2,No
EMP_00009262,31,Male,Single,Master,Other,4,Finance,Junior,4,Full-time,13,1,14,3292,14,0,No,Yes,Travel_Rarely,4,3,2,3,0,4,3,2,1,High,3,4,5,2,Yes
EMP_00009263,51,Male,Married,Master,Technical,2,Sales,Junior,4,Full-time,7,0,10,4782,6,0,No,Yes,Travel_Rarely,3,3,3,4,7,4,4,1,5,Low,4,6,9,0,Yes
EMP_00009264,39,Male,Married,PhD,Other,2,Sales,Executive,3,Full-time,1,3,1,4866,18,0,No,Yes,Non-Travel,4,4,3,4,7,5,2,1,0,Medium,4,7,11,1,No
EMP_00009265,36,Male,Married,Bachelor,Arts,2,HR,Analyst,2,Contract,1,0,4,4590,10,0,No,No,Travel_Rarely,4,3,2,3,3,4,5,0,2,Low,5,9,13,2,Yes
EMP_00009266,32,Male,Married,Master,Technical,6,Finance,Junior,3,Full-time,5,7,21,3988,16,0,Yes,Yes,Travel_Rarely,3,3,3,3,3,4,3,1,2,Medium,4,7,1,3,No
EMP_00009267,47,Male,Married,High School,Technical,4,Operations,Executive,2,Full-time,0,0,4,11334,15,0,No,No,Travel_Rarely,4,3,3,3,3,5,3,1,4,High,3,7,12,1,No
EMP_00009268,53,Male,Married,Bachelor,Business,1,IT,Junior,1,Full-time,7,0,9,1669,11,1,Yes,Yes,Travel_Rarely,3,3,1,3,3,3,1,2,0,Medium,4,9,38,1,No
EMP_00009269,53,Male,Single,Bachelor,Science,3,Finance,Senior,4,Full-time,1,0,3,2773,10,1,Yes,Yes,Travel_Rarely,4,,2,3,8,4,1,0,7,Medium,3,2,27,3,Yes
EMP_00009270,38,Female,Married,Bachelor,Science,0,IT,Senior,1,Full-time,0,1,9,2278,15,2,Yes,No,Travel_Rarely,4,4,4,4,10,3,4,0,0,Medium,3,8,15,2,Yes
EMP_00009271,30,Male,Married,Master,Technical,1,Sales,Manager,4,Full-time,1,0,2,2622,11,0,No,No,Non-Travel,3,3,3,2,1,4,2,0,2,Low,3,6,12,0,Yes
EMP_00009272,22,Female,Married,Bachelor,Business,1,R&D,Junior,2,Full-time,0,2,2,2995,10,0,Yes,Yes,Travel_Rarely,3,2,3,2,18,4,2,0,0,Low,4,11,8,4,Yes
EMP_00009273,30,Male,Married,High School,Business,2,Finance,Executive,2,Full-time,4,0,5,2517,18,2,Yes,No,Non-Travel,2,1,2,3,6,4,4,0,7,Low,4,9,4,0,Yes
EMP_00009274,52,Female,Single,Master,Business,0,R&D,Manager,2,Full-time,14,0,34,2121,7,1,No,Yes,Travel_Frequently,4,4,1,3,0,5,1,2,3,High,3,4,12,2,Yes
EMP_00009275,32,Male,Single,Master,Technical,2,Operations,Executive,4,Full-time,4,0,5,2968,7,0,Yes,Yes,Non-Travel,4,4,3,4,4,4,0,0,1,Low,4,7,1,0,No
EMP_00009276,39,Female,Married,High School,Science,1,R&D,Senior,4,Full-time,1,1,4,2169,9,2,Yes,No,Travel_Frequently,3,3,2,2,2,4,0,0,1,Medium,4,7,28,3,No
EMP_00009277,22,Male,Married,Bachelor,Technical,3,Operations,Junior,1,Contract,12,0,12,2310,19,1,Yes,No,Travel_Rarely,4,4,3,3,2,4,8,1,1,Low,4,7,2,4,Yes
EMP_00009278,26,Male,Married,Master,Science,4,IT,Senior,2,Full-time,0,0,7,7613,11,3,Yes,No,Travel_Rarely,3,2,4,4,10,4,2,0,0,High,4,7,10,0,Yes
EMP_00009279,37,Male,Married,High School,Science,3,IT,Manager,2,Full-time,3,0,8,3018,11,0,Yes,Yes,Travel_Rarely,3,2,3,2,0,5,7,2,7,Low,4,9,5,3,Yes
EMP_00009280,55,Female,Married,Bachelor,Other,4,Sales,Analyst,2,Full-time,0,2,0,2696,14,2,No,No,Travel_Rarely,3,3,2,4,8,4,4,2,1,Medium,3,4,8,0,No
EMP_00009281,36,Male,Married,Bachelor,Science,8,Sales,Junior,1,Full-time,13,12,15,10059,5,1,Yes,Yes,Travel_Rarely,2,4,4,1,2,3,2,1,0,High,3,12,1,3,No
EMP_00009282,29,Female,Married,Bachelor,Business,2,Finance,Senior,4,Full-time,2,0,10,4773,13,1,Yes,Yes,Travel_Rarely,4,3,4,4,1,4,3,1,2,Low,2,1,14,5,Yes
EMP_00009283,47,Female,Single,Master,Technical,1,R&D,Manager,5,Full-time,2,0,3,2400,12,2,Yes,No,Non-Travel,4,2,4,3,0,,3,0,2,Medium,4,5,49,0,Yes
EMP_00009284,41,Female,Married,Bachelor,Business,1,Finance,Junior,1,Full-time,11,1,11,3419,7,1,Yes,Yes,Travel_Rarely,2,4,4,4,1,3,6,2,1,Medium,4,8,16,2,Yes
EMP_00009285,31,Male,Married,PhD,Technical,2,Sales,Junior,2,Full-time,1,0,1,10898,11,1,Yes,Yes,Travel_Frequently,1,4,1,3,10,4,5,2,2,Low,4,7,1,2,No
EMP_00009286,38,Female,Single,Bachelor,Technical,0,R&D,Manager,4,Part-time,2,1,3,4637,13,0,Yes,Yes,Travel_Frequently,3,4,3,3,1,4,2,1,2,Medium,3,6,5,3,No
EMP_00009287,64,Female,Married,High School,Other,2,R&D,Senior,1,Full-time,3,1,4,5768,10,2,Yes,No,Travel_Rarely,3,1,2,4,0,4,1,2,6,Low,2,10,20,1,Yes
EMP_00009288,65,Male,Married,High School,Technical,3,IT,Senior,3,Full-time,1,1,3,1486,10,2,No,Yes,Travel_Rarely,1,3,3,4,2,4,4,1,3,Low,3,2,42,0,Yes
EMP_00009289,28,Female,Married,Master,Technical,2,IT,Executive,1,Full-time,4,0,9,5792,17,0,No,No,Travel_Rarely,3,4,4,3,0,4,3,1,0,Medium,3,5,5,5,No
EMP_00009290,48,Male,Married,Bachelor,Technical,1,IT,Junior,4,Contract,0,3,2,,12,0,Yes,Yes,Non-Travel,4,3,3,3,1,4,0,0,0,High,4,5,15,2,No
EMP_00009291,45,Female,Single,Bachelor,Science,2,Sales,Manager,2,Full-time,0,2,0,5883,12,3,Yes,No,Travel_Frequently,3,2,3,2,0,4,4,2,1,High,4,6,3,2,No
EMP_00009292,47,Female,Married,Bachelor,Business,4,Finance,Manager,2,Full-time,8,2,11,3237,15,0,Yes,Yes,Travel_Rarely,2,4,4,3,0,4,1,1,4,Medium,4,5,29,2,Yes
EMP_00009293,49,Male,Married,Master,Arts,5,IT,Senior,5,Full-time,5,1,6,2596,16,0,Yes,Yes,Travel_Rarely,3,3,2,2,0,4,1,0,1,High,3,8,2,3,Yes
EMP_00009294,53,Male,Divorced,Bachelor,Technical,2,Finance,Senior,2,Full-time,2,0,9,3582,15,0,Yes,No,Travel_Rarely,2,3,2,2,3,3,2,0,1,High,4,6,25,1,No
EMP_00009295,38,Female,Single,Bachelor,Technical,2,Sales,Analyst,2,Part-time,16,0,33,4790,13,1,Yes,No,Travel_Frequently,2,,4,2,4,,3,0,4,Medium,4,3,10,0,No
EMP_00009296,22,Female,Married,Bachelor,Business,2,IT,Senior,2,Full-time,3,2,5,1085,20,2,Yes,Yes,Travel_Rarely,2,3,2,2,3,3,2,0,6,High,3,9,1,2,Yes
EMP_00009297,28,Male,Married,Bachelor,Science,3,R&D,Senior,2,Full-time,2,5,5,6853,8,0,Yes,Yes,Travel_Rarely,3,4,3,3,2,4,3,2,0,Low,4,5,17,4,No
EMP_00009298,46,Male,Married,High School,Science,2,Sales,Executive,2,Full-time,0,1,5,2726,21,1,Yes,No,Travel_Frequently,3,2,3,4,4,4,0,2,4,Medium,5,6,8,4,No
